eval_id;objectives;is_valid;is_feasible;variables;constraints;evaluation_time;algorithm_time
401;[nan, nan, nan];False;False;[1.0, 4.893507040505669, 1.5582374430301271, 0.0, 0.0, 1.1, 0.5, 0.5, 13623.078063837545, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049729248918817366, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04225509234093318, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];52.35695780000242;7.7699849999989965
402;[nan, nan, nan];False;False;[1.0, 4.890508255679581, 1.5569564040715953, 0.0, 0.0, 1.1, 0.5, 0.5, 13561.45999147239, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049632310344749, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04211201160394355, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];61.83803790000093;7.7699849999989965
403;[nan, nan, nan];False;False;[1.0, 4.873658595019294, 1.5570066128775555, 0.0, 0.0, 1.1, 0.5, 0.5, 13645.030399855152, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04958565657358985, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04208366848093872, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];55.573853099998814;7.7699849999989965
404;[nan, nan, nan];False;False;[1.0, 4.875566657374392, 1.5569245994372767, 0.0, 0.0, 1.1, 0.5, 0.5, 13678.654366316949, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04963664085421793, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0421583916765798, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];50.70658189999813;7.7699849999989965
405;[nan, nan, nan];False;False;[1.0, 4.878138608471626, 1.5570015731932951, 0.0, 0.0, 1.1, 0.5, 0.5, 13678.328662758626, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04959363455516209, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04220934759447684, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];51.6655568999995;7.7699849999989965
406;[nan, nan, nan];False;False;[1.0, 4.873838457667794, 1.5568522675420602, 0.0, 0.0, 1.1, 0.5, 0.5, 13584.808112977418, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0495503262856242, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04206818512772325, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];58.185566799998924;6.784875600002124
407;[nan, nan, nan];False;False;[1.0, 4.884187963486211, 1.5565654465308114, 0.0, 0.0, 1.1, 0.5, 0.5, 13638.012342996471, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04955654444178024, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04209170009857013, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];44.02557309999975;6.784875600002124
408;[nan, nan, nan];False;False;[1.0, 4.867776688151004, 1.55711840917884, 0.0, 0.0, 1.1, 0.5, 0.5, 13618.796120960433, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049583542153603624, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04202472866345877, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];54.26616419999846;6.784875600002124
409;[nan, nan, nan];False;False;[1.0, 4.892415951425402, 1.5563002565180069, 0.0, 0.0, 1.1, 0.5, 0.5, 13710.265983332656, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04960025359686304, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04231380043927233, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];47.55839779999951;6.784875600002124
410;[nan, nan, nan];False;False;[1.0, 4.877567814028518, 1.5570470120820858, 0.0, 0.0, 1.1, 0.5, 0.5, 13626.494435376007, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04965802562126804, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042163317221886584, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];58.8668170000019;6.784875600002124
411;[nan, nan, nan];False;False;[1.0, 4.88271988840829, 1.556616810845494, 0.0, 0.0, 1.1, 0.5, 0.5, 13664.126919196362, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049580386830910685, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.041918568423646614, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];65.98145010000007;7.278055299997504
412;[nan, nan, nan];False;False;[1.0, 4.878263002356531, 1.5573498881163492, 0.0, 0.0, 1.1, 0.5, 0.5, 13649.03481735629, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0495949743952113, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04216745598286958, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];63.509220600000845;7.278055299997504
413;[nan, nan, nan];False;False;[1.0, 4.971007678699557, 1.5531245311192026, 0.0, 0.0, 1.1, 0.5, 0.5, 13641.271155495082, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05031213661713779, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.043232373956172486, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];64.50734739999825;7.278055299997504
414;[nan, nan, nan];False;False;[1.0, 4.8786424895761975, 1.5567532407570595, 0.0, 0.0, 1.1, 0.5, 0.5, 13660.198187102114, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04957298192480319, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04210755710510181, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];77.36203730000125;7.278055299997504
415;[nan, nan, nan];False;False;[1.0, 4.879528019502292, 1.5563556530167404, 0.0, 0.0, 1.1, 0.5, 0.5, 13589.581035472705, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04958032374875115, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0423071704779667, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];55.46609410000019;7.278055299997504
416;[nan, nan, nan];False;False;[1.0, 4.884572455822711, 1.5563868223823567, 0.0, 0.0, 1.1, 0.5, 0.5, 13663.053964200732, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04956026630633018, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042166598891876454, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];51.39260210000066;7.241320699999051
417;[nan, nan, nan];False;False;[1.0, 4.870048999319135, 1.556700756241831, 0.0, 0.0, 1.1, 0.5, 0.5, 13650.622547306451, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04955632417179465, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042036069806663974, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];52.68416910000087;7.241320699999051
418;[nan, nan, nan];False;False;[1.0, 4.872275601754869, 1.5577612044181384, 0.0, 0.0, 1.1, 0.5, 0.5, 13580.053101946707, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049576906723638646, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04240136094757739, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];57.25756679999904;7.241320699999051
419;[nan, nan, nan];False;False;[1.0, 4.880512416877655, 1.5565014862050393, 0.0, 0.0, 1.1, 0.5, 0.5, 13641.748483667548, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04957873964139137, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042107038031901106, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];66.4720172999987;7.241320699999051
420;[nan, nan, nan];False;False;[1.0, 4.877581551676368, 1.5568724814411719, 0.0, 0.0, 1.1, 0.5, 0.5, 13644.526249601808, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049616405600589, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04201293166717507, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];58.23303990000204;7.241320699999051
421;[nan, nan, nan];False;False;[1.0, 4.905674599203701, 1.5581929045814966, 0.0, 0.0, 1.1, 0.5, 0.5, 13691.099605846055, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04970834807161816, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042928913658054714, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];54.26139289999992;6.578452499998093
422;[nan, nan, nan];False;False;[1.0, 4.871044185365916, 1.5567426404715883, 0.0, 0.0, 1.1, 0.5, 0.5, 13626.056178200206, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04956612334397278, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04210890457778671, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];49.13695709999956;6.578452499998093
423;[nan, nan, nan];False;False;[1.0, 4.880165888492671, 1.5569977256351455, 0.0, 0.0, 1.1, 0.5, 0.5, 13634.898998516059, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04965142630293564, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04218673678005581, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];60.004575800001476;6.578452499998093
424;[nan, nan, nan];False;False;[1.0, 4.876402600463559, 1.5564931149903214, 0.0, 0.0, 1.1, 0.5, 0.5, 13603.840733070645, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04970352695218265, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04238331229697047, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];52.97937780000211;6.578452499998093
425;[nan, nan, nan];False;False;[1.0, 4.875804476558433, 1.557323606440812, 0.0, 0.0, 1.1, 0.5, 0.5, 13632.098803944891, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04962916114344778, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04210207910976091, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];59.2167300000001;6.578452499998093
426;[nan, nan, nan];False;False;[1.0, 4.875710758093772, 1.55684227908197, 0.0, 0.0, 1.1, 0.5, 0.5, 13638.4800787517, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0495977706242948, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042100555321800966, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];45.510582499999146;6.364291400001093
427;[nan, nan, nan];False;False;[1.0, 4.874691450306636, 1.55687063042142, 0.0, 0.0, 1.1, 0.5, 0.5, 13676.221803962233, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04959523033281661, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042085809357169296, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];52.53420399999959;6.364291400001093
428;[nan, nan, nan];False;False;[1.0, 4.876354997347872, 1.5566544592515656, 0.0, 0.0, 1.1, 0.5, 0.5, 13658.77341797412, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04964241029187799, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042210283732087114, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];52.01999849999993;6.364291400001093
429;[nan, nan, nan];False;False;[1.0, 4.874532758181283, 1.556658037484531, 0.0, 0.0, 1.1, 0.5, 0.5, 13662.359397964181, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049578651947995794, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04222326528393727, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];48.180442400000175;6.364291400001093
430;[nan, nan, nan];False;False;[1.0, 4.883404182492329, 1.5568613226147037, 0.0, 0.0, 1.1, 0.5, 0.5, 13670.790800355913, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04961304688544135, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04217986814555463, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];62.23649429999932;6.364291400001093
431;[nan, nan, nan];False;False;[1.0, 4.879666105109088, 1.5571057716416952, 0.0, 0.0, 1.1, 0.5, 0.5, 13664.182707662192, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04967359435659077, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04235040280194991, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];50.21778020000056;6.957054499998776
432;[nan, nan, nan];False;False;[1.0, 4.878382107275664, 1.556535758696224, 0.0, 0.0, 1.1, 0.5, 0.5, 13643.137228300717, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04958381316767583, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042080154447478424, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];64.66654009999911;6.957054499998776
433;[nan, nan, nan];False;False;[1.0, 4.889156883290811, 1.556448076872101, 0.0, 0.0, 1.1, 0.5, 0.5, 13671.269056213105, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04959707385967408, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04212725177940757, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];52.93943919999947;6.957054499998776
434;[nan, nan, nan];False;False;[1.0, 4.88662866586807, 1.5567234456064734, 0.0, 0.0, 1.1, 0.5, 0.5, 13717.016963460446, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04967608961969491, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04231636856397002, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];61.65835280000101;6.957054499998776
435;[nan, nan, nan];False;False;[1.0, 4.899828701891195, 1.557708038284369, 0.0, 0.0, 1.1, 0.5, 0.5, 13654.60037998456, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0498055129104945, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042258774278000344, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];58.021385199997894;6.957054499998776
436;[nan, nan, nan];False;False;[1.0, 4.895063397767013, 1.5567259121189312, 0.0, 0.0, 1.1, 0.5, 0.5, 13707.30884384218, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0497605622521397, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04238084845985426, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];54.8227401999975;8.541261399997893
437;[nan, nan, nan];False;False;[1.0, 4.878565452544677, 1.5567756775376485, 0.0, 0.0, 1.1, 0.5, 0.5, 13606.565689388472, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049607133095422806, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04213569575034697, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];68.5840047999991;8.541261399997893
438;[nan, nan, nan];False;False;[1.0, 4.869129567786919, 1.5570922930258526, 0.0, 0.0, 1.1, 0.5, 0.5, 13644.057484833318, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04957776599112478, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04226347059874102, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];51.2050378999993;8.541261399997893
439;[nan, nan, nan];False;False;[1.0, 4.8813604525133245, 1.5578857672355615, 0.0, 0.0, 1.1, 0.5, 0.5, 13601.257184185159, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049650285914508034, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04238813344480415, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];48.80392070000016;8.541261399997893
440;[nan, nan, nan];False;False;[1.0, 4.877273828316425, 1.5576698476618054, 0.0, 0.0, 1.1, 0.5, 0.5, 13684.400637753934, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049725767860554056, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04231285468503468, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];48.01844990000245;8.541261399997893
441;[nan, nan, nan];False;False;[1.0, 4.877383120035841, 1.5569264649732393, 0.0, 0.0, 1.1, 0.5, 0.5, 13672.622910075272, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04960643151782043, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042137352403435205, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];50.30807289999939;6.840046900000743
442;[nan, nan, nan];False;False;[1.0, 4.8959713047128535, 1.5572260366689068, 0.0, 0.0, 1.1, 0.5, 0.5, 13660.614174653165, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049826293200704114, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.042647930769051476, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];46.926003300002776;6.840046900000743
443;[nan, nan, nan];False;False;[1.0, 4.874393529575929, 1.5570515064110573, 0.0, 0.0, 1.1, 0.5, 0.5, 13653.297079305297, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04960016107350848, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04190660245336968, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];66.91333959999974;6.840046900000743
444;[nan, nan, nan];False;False;[1.0, 4.875594212108442, 1.55675115399831, 0.0, 0.0, 1.1, 0.5, 0.5, 13645.597217889692, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.049611620450891625, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04211122157797115, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];59.63967309999862;6.840046900000743
