eval_id;objectives;objectives_maxspace;is_valid;is_feasible;variables;constraints_raw;cv;evaluation_time;algorithm_time;workdir
381;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.326670809770965, 0.5, 0.5, 17920.56456145963, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.011616946342372465, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04773769092917639, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;31.351008299971;161.22963989991695;
382;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.175730096822868, 0.5, 0.5, 18029.05468802813, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.007900965870508564, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04882511733058982, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;39.31298919999972;161.22963989991695;
383;[26.493813444988152, 1158.6319013945815, 118.43666608919624];[-26.493813444988152, -1158.6319013945815, -118.43666608919624];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.259085193251352, 0.5, 0.5, 2303.484592900315, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.048856051038433435, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06821690202713651, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4044907010648089, -1.4566045039184752, -2.2888438309112793, 0.6849403253596331, -0.4, 0.2590851932513516, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.026247331692022646];1.3747635513678162;10.054567100014538;161.22963989991695;
384;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 11.374147490317226, 0.5141592312404574, 0.5, 10248.78210107003, 1195.863329882546, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06557784018280281, 0.3369931096307275, 0.0, 0.04986141743288304, 0.917525723596425, 0.0, 0.05, 0.5, 0.5, 0.0677631278736977, 0.877363825421587, 0.0, 0.049772065262496695, 0.5070149396301256, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;61.88897040009033;161.22963989991695;
385;[26.368767763876455, 1164.9507399399763, 118.38530741054333];[-26.368767763876455, -1164.9507399399763, -118.38530741054333];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.439390701069613, 0.5, 0.5, 10268.997658355232, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05014174720234125, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07229026225285361, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.41204077369504866, -1.4546596072232771, -2.073391212471291, 0.684384964313391, -0.4, 0.43939070106961253, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.025438461049697936];1.56125490012775;12.316019200021401;161.22963989991695;
386;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.161848757178078, 0.5, 0.5, 10268.997658355232, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05079971668590591, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04820714771808218, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;47.48939230001997;119.74062810000032;
387;[nan, nan, nan];;False;False;[1.0, 7.25, 1.4500776597221958, 0.0, 2.0, 15.465082025960664, 0.49566557285197077, 0.5, 10268.997658355232, 10500.0, 3025.3262374493534, 0.0, 3.0, 0.0, 0.025, 0.04974104274746556, 0.1337859692970753, 0.0, 0.05, 0.3400457178327054, 0.5, 0.07366551225372762, 0.5, 0.23455057583250852, 0.04139883102469068, 0.0, 0.0, 0.05, 0.3333862772593997, 0.5, 0.05008289923913794, 0.3346031997606438, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;113.78514809999615;119.74062810000032;
388;[26.19009705051896, 1315.12927676413, 117.75049907292873];[-26.19009705051896, -1315.12927676413, -117.75049907292873];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 12.277904894944179, 0.5000055223406287, 0.5, 2258.979731716813, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06473530268253642, 0.0, 0.0, 0.05183796958253245, 0.9333634107606072, 0.0, 0.05, 0.5, 0.5, 0.048745365261487365, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1.0665955944285272, -1.386042624063891, -5.031879521067861, 0.600887761124324, -0.39999447765937135, -11.496054554242113, -11.495977153466063, -14.0, -1.0, -0.06663658923939275, 0.0, -1.0, -0.5, 0.0, 0.010019564212575216];1.6775029197654263;45.68586710002273;119.74062810000032;
389;[28.01927291308882, 1128.4890527241885, 118.45021360513246];[-28.01927291308882, -1128.4890527241885, -118.45021360513246];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.195007539901747, 0.5, 0.5, 4084.3437591083734, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06436363337246691, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06935074371664568, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4604808428487921, -1.4421814583330306, -6.745175591131728, 0.603864278729497, -0.4, -3.804992460098253, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.020307451335997317];1.0846525729142864;28.179704000009224;119.74062810000032;
390;[11.663026837268752, 2640.5061739235716, 109.01621983619617];[-11.663026837268752, -2640.5061739235716, -109.01621983619617];True;False;[1.0, 4.622825991069671, 1.788880244262526, 0.0, 1.0, 15.326670809770965, 0.5, 0.5, 17815.816437724574, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08751861909767289, 0.0, 0.0, 0.05916985681528909, 0.5, 0.0, 0.05, 0.5, 0.5, 0.047893879296971024, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.10135626458717084, -0.26049168983201154, -1.4003664977588262, -0.19376747690317875, -0.4, -12.072928838899305, -12.072928838899305, -14.0, -1.0, -0.5, 0.0, -1.0, -0.5, 0.0, -0.1893141180579785];0.10135626458717084;20.08348519995343;119.74062810000032;
391;[17.604982286200553, 2169.2559325775483, 108.56132696257532];[-17.604982286200553, -2169.2559325775483, -108.56132696257532];True;False;[1.0, 2.0, 1.4419805991527834, 0.0, 1.0, 15.23994047449828, 0.5, 0.5, 14716.890916566921, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06459797681333855, 0.0, 0.0, 0.04936602293635467, 0.507774807167972, 0.0, 0.05, 0.5, 0.5, 0.048755509693916704, 0.0, 0.0, 0.05000169666414846, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[0.21414068679376808, -0.5186194554452537, -1.4170197560321132, -1.1102230246251565e-16, -0.4, -11.74903774862665, -11.74903774862665, -14.0, -1.0, -0.49222519283202804, 0.0, -1.0, -0.5, 0.0, -0.14732588001331148];0.21414068679376808;22.374558600015007;30.797471099998802;
392;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.496881299429608, 0.5, 0.5, 14435.573375440046, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08674128077172394, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.048541057258610014, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;22.751969799981453;30.797471099998802;
393;[9.910925673445218, 3328.913075800043, 107.89371617488624];[-9.910925673445218, -3328.913075800043, -107.89371617488624];True;False;[1.0, 7.278682870079968, 1.4430027092781852, 0.0, 1.0, 14.890956014603056, 0.49999983599864595, 0.5, 3863.089752991008, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06309434053788068, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0772681482108244, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.24901110870842746, 0.0006271809486380064, -1.8787742229107334, -0.15207629038337356, -0.4000001640013541, -11.787613000879503, -11.78761510822208, -14.0, -1.0, -0.5, 0.0, -1.0, -0.5, 0.0, -0.22122215970327463];0.24963828965706547;20.369281699997373;30.797471099998802;
394;[10.016279545783382, 3289.6316321445834, 107.69959074900483];[-10.016279545783382, -3289.6316321445834, -107.69959074900483];True;False;[1.0, 7.278238524347506, 1.4502079527194878, 0.0, 1.0, 15.32117149459589, 0.5, 0.5, 3898.7821787276457, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06278041782916717, 0.0, 0.0, 0.05, 0.4999980240796233, 0.0, 0.05, 0.5, 0.5, 0.04807527797957657, 0.0, 0.0, 0.05, 0.5000185375003011, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.21698850374345025, -0.020370816005558012, -1.3107568324217649, -0.11598683100453544, -0.4, -11.749644633367675, -11.749644633367675, -14.0, -1.0, -0.5000019759203767, 0.0, -1.0, -0.4999814624996989, 0.0, -0.21901762664210433];0.21698850374345025;20.763317300006747;30.797471099998802;
395;[27.66240237611168, 1128.244380079726, 118.53730181906168];[-27.66240237611168, -1128.244380079726, -118.53730181906168];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.277904894944179, 0.5, 0.5, 3558.3379610646552, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04985981127200839, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06917862787375272, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.426158986456179, -1.451022759382732, -5.632828513817586, 0.6344714195278383, -0.4, -2.7220951050558213, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.023932571368431077];1.0845629773524483;17.465042399941012;30.797471099998802;
396;[28.001654503380557, 1130.1470306030837, 118.43025646747782];[-28.001654503380557, -1130.1470306030837, -118.43025646747782];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.167494327502872, 0.5, 0.5, 17853.034582542434, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08724029195622265, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04865807797850524, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4646358811505662, -1.4411111215750534, -6.772722965611013, 0.6019984308195581, -0.4, -3.8325056724971276, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.01987199193056388];1.0865063039006881;24.943855199962854;94.79121030005626;
397;[26.283444746222877, 1172.597792496159, 118.29869835664404];[-26.283444746222877, -1172.597792496159, -118.29869835664404];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.290803789727237, 0.5, 0.5, 10355.383965298006, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06467725735888981, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06935831296033311, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.42996126220706987, -1.4500432941637442, -2.2510512716417796, 0.6760421004415216, -0.4, 0.29080378972723686, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.02352848378938832];1.4203356361652166;8.624971300014295;94.79121030005626;
398;[26.284288899805045, 1172.1839814362677, 118.30483350492456];[-26.284288899805045, -1172.1839814362677, -118.30483350492456];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.320042316302462, 0.5, 0.5, 2781.4125262150183, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06468046915907065, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06845310383568945, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.42847771490971187, -1.4504254555517364, -2.2161724926039614, 0.6769367097552177, -0.4, 0.3200423163024624, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.02368607388356081];1.4491428148509526;7.896971600013785;94.79121030005626;
399;[10.531018540027308, 2874.057192429957, 108.2851123411453];[-10.531018540027308, -2874.057192429957, -108.2851123411453];True;True;[1.0, 7.277516067362154, 1.524444947747451, 0.0, 0.0, 14.893999359405983, 0.5, 0.5, 14884.305769327755, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06279909774541202, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07747504822460767, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[-0.278611378877307, -0.08989643506751532, -2.6063734026764642, -0.21275762550634392, -0.4, -5.229887027790909, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.21382800130693957];0.0;9.096866699983366;94.79121030005626;
400;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.313065755276323, 0.5, 0.5, 19059.78918228987, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08337684014061296, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026711059964944085, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;12.167523399926722;94.79121030005626;
401;[26.511193124187244, 1155.881290327, 118.47333471164475];[-26.511193124187244, -1155.881290327, -118.47333471164475];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.392732743871912, 0.5, 0.5, 10264.442294319613, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08381606748616863, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.027345451069340023, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.396088506414201, -1.458768907018778, -2.1292884195058637, 0.689653084959813, -0.4, 0.39273274387191215, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.027150426582863152];1.5056247618287895;21.243577799992636;96.06127539998852;
402;[11.977212746243582, 2856.9094629062197, 108.0645742061152];[-11.977212746243582, -2856.9094629062197, -108.0645742061152];True;False;[1.0, 5.150833281189552, 1.4500000000000002, 0.0, 1.0, 15.550634798419662, 0.5, 0.5, 11153.992148734396, 11759.303369181163, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.03142002298676704, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.07246979018390487, 0.0, 0.0, 0.04983791789007009, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.1826080689855445, -0.16919201044242094, -1.0023094320941883, 4.440892098500626e-16, -0.4, -11.725160198872617, -11.725160198872617, -14.0, -1.0, -0.5, 0.0, -1.0, -0.5, 0.0, -0.20107469262654054];0.18260806898554494;20.271703299949877;96.06127539998852;
403;[26.284286115501818, 1172.1902507279765, 118.30473661257372];[-26.284286115501818, -1172.1902507279765, -118.30473661257372];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.31954117183573, 0.5, 0.5, 10272.287501993438, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06468046915907065, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06846757025048227, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4285015885828303, -1.4504193056999102, -2.2167706432442458, 0.6769219456950526, -0.4, 0.3195411718357306, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.023683537147004885];1.4486482432606183;7.532211000099778;96.06127539998852;
404;[9.911346195960075, 3308.684843876051, 108.13148695712668];[-9.911346195960075, -3308.684843876051, -108.13148695712668];True;False;[1.0, 7.2325063649624886, 1.4632422341141482, 0.0, 1.0, 15.341280679182237, 0.49997869800880745, 0.5, 4265.058412132408, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08337684014061296, 0.33946565297857856, 0.0, 0.05000212213611421, 0.5, 0.0, 0.05, 0.5, 0.5, 0.04851351704686548, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.234290664910775, -0.01126070027909254, -1.2873358250675366, -0.18223714885274078, -0.40002130199119257, -11.761892991599204, -11.762168892352626, -14.0, -0.6605343470214214, -0.5, 0.0, -1.0, -0.5, 0.0, -0.21995868882101177];0.234290664910775;20.29552479996346;96.06127539998852;
405;[9.765259140064183, 3320.8182445012008, 107.92219141981143];[-9.765259140064183, -3320.8182445012008, -107.92219141981143];True;False;[1.0, 7.194579739609525, 1.4640514138086342, 0.0, 1.0, 16.56193575214487, 0.5, 0.5, 3505.343017646084, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08337684014061296, 0.0, 0.0, 0.05, 0.401672133288015, 0.0, 0.05, 0.5, 0.5, 0.048591479050330705, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.22809642785477102, -0.017170347576242584, 0.38966393237785724, -0.16108039134420404, -0.4, -11.636608799460443, -11.636608799460443, -14.0, -1.0, -0.598327866711985, 0.0, -1.0, -0.5, 0.0, -0.2193198186923967];0.6177603602326283;20.435154999955557;96.06127539998852;
406;[23.829607003553175, 1432.4429814076207, 117.24534872627112];[-23.829607003553175, -1432.4429814076207, -117.24534872627112];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 19.119200093708763, 0.7897165648394597, 0.5, 4612.245879459318, 13729.235256062473, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06465930665366737, 0.0, 0.0, 0.06330701345460497, 0.5044724820731216, 0.0, 0.05, 0.5, 0.5, 0.03741288158502116, 0.8048019965284804, 0.0, 0.0708527851999886, 0.47519765899484695, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[1.0919582788627205, -1.3799648087455976, 3.942037366141708, 0.6662507862289184, -0.11028343516054029, -12.74367442113901, -6.526400146843937, -14.0, -1.0, -0.49552751792687844, 0.0, -0.1951980034715196, -0.524802341005153, 0.0, 0.007706337858348178];5.707952769091695;34.142099800053984;103.7152242999291;
407;[26.245166679695156, 1173.4917457703768, 118.29974349557787];[-26.245166679695156, -1173.4917457703768, -118.29974349557787];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.436873284621829, 0.5, 0.5, 3902.0817086616257, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06467341620608852, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06845940544468387, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4281061620058173, -1.450521167480651, -2.076409698919907, 0.6784752502140414, -0.4, 0.4368732846218286, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.02372555701868162];1.567180253860369;7.870172099908814;103.7152242999291;
408;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 12.252861118275725, 0.5003675238461506, 0.5, 17853.034582542434, 10385.910623524791, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08724029195622265, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.047137973640736824, 0.0, 0.0, 0.05049117514686688, 0.4999466692177731, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;73.39560449996497;103.7152242999291;
409;[26.132292506057457, 1339.781571408892, 117.56231853732106];[-26.132292506057457, -1339.781571408892, -117.56231853732106];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 12.274115859892488, 0.5000091431586531, 0.5, 2276.612151407022, 10607.758775839358, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06436703311950395, 0.0, 0.0, 0.049893204174961625, 0.5218080184116244, 0.0, 0.05, 0.5, 0.5, 0.06845940544468387, 0.8804064600968653, 0.0, 0.050000377083494224, 0.7929621351027272, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[1.1129975543436021, -1.3749230383787738, -5.036290459205626, 0.5794990224089795, -0.39999085684134694, -11.496620635536814, -11.496492505380381, -14.0, -1.0, -0.4781919815883756, 0.0, -0.1195935399031347, -0.20703786489727283, 0.0, 0.005803295250155882];1.6982998720027376;12.916117800050415;103.7152242999291;
410;[24.478056539466895, 1409.6509942799785, 117.16096444673246];[-24.478056539466895, -1409.6509942799785, -117.16096444673246];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 15.33699744567694, 0.5000091431586531, 0.5, 3572.5723489306547, 10503.927643580737, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06430641532947044, 0.0, 0.0, 0.0798088294330552, 0.5218080184116244, 0.0, 0.05, 0.5, 0.5, 0.07311923261447258, 0.8804064600968653, 0.0, 0.050062258313185594, 0.4984477796077019, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[1.1461427124576495, -1.3669802612553457, -1.1991795868580049, 0.6146288347636792, -0.39999085684134694, -11.083823734619422, -11.083680507116686, -14.0, -1.0, -0.4781919815883756, 0.0, -0.1195935399031347, -0.5015522203922981, 0.0, 0.0028340238290345265];1.7636055710503633;20.576508199912496;103.7152242999291;
411;[28.537383890597464, 1077.0227017273987, 119.09176518398199];[-28.537383890597464, -1077.0227017273987, -119.09176518398199];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.344649920735014, 0.5, 0.5, 18029.85161006791, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.020635665692727956, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02734104136942387, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.32316072563215315, -1.477555083891181, -5.5624780625331205, 0.6702529472344625, -0.4, -2.655350079264986, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.035121114879583804];1.0285347877461994;8.880777399986982;125.87132270005532;
412;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.195007539901747, 0.5, 0.5, 14721.829040407132, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07844409859127151, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05757718784486663, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;34.9707633999642;125.87132270005532;
413;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 16.097316521931845, 0.5, 0.5, 14680.30238350875, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08337879764910783, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.048705619941112, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;26.321124600013718;125.87132270005532;
414;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.284886221686836, 0.5, 0.5, 4617.6543976407465, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06436363337246691, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0376926890333173, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;42.802602399955504;125.87132270005532;
