eval_id;objectives;objectives_maxspace;is_valid;is_feasible;variables;constraints_raw;cv;evaluation_time;algorithm_time;workdir
380;[28.49779308736899, 1097.003335476579, 118.80470439094427];[-28.49779308736899, -1097.003335476579, -118.80470439094427];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.381294076044364, 0.5, 0.5, 14874.083592229199, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0535941973592498, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03552224003344216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.39224737314342395, -1.4597583819245157, -6.557725499222981, 0.6295929978037302, -0.4, -3.618705923955636, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.027564317150489903];1.0494046880976442;26.55057319998741;74.39946059999056;
381;[15.409994480170484, 2177.841830967733, 104.6253126395946];[-15.409994480170484, -2177.841830967733, -104.6253126395946];True;False;[1.0, 2.02996675959867, 1.7627565779872758, 1.0, 1.0, 15.899946576507995, 0.4700600317898713, 0.5, 16593.12603178643, 6576.01649827615, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09016099448964984, 0.28976477586716354, 0.0, 0.03196968833519416, 0.4848411242444586, 0.0, 0.05, 0.5, 0.5, 0.08010725427153637, 0.4781038474486362, 0.0, 0.049733260680544226, 0.4617315932554107, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.49771076333269537, -0.581249253118882, -1.2758763555888244, -0.09754156947693238, -0.4299399682101287, -12.598170562083334, -12.86956242278882, -14.0, -0.7102352241328365, -0.5151588757555414, 0.0, -0.5218961525513638, -0.5382684067445893, 0.0, -0.13284731657931698];0.49771076333269537;19.017893599928357;91.45770950010046;
382;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 10.925218131256727, 0.5, 0.5, 9974.052045175888, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09643101875496596, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03552222284203253, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;37.57029059994966;91.45770950010046;
383;[26.40608893010436, 1177.5737135983004, 118.17659078842502];[-26.40608893010436, -1177.5737135983004, -118.17659078842502];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 14.26785219069085, 0.5, 0.5, 7933.980009914276, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0539236870662847, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.09945653736983245, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.46503415214192145, -1.4410085270739375, -3.446435347338067, 0.6505391023971949, -0.4, -0.7321478093091507, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.019830290317390142];1.1354035448565065;8.83440419996623;91.45770950010046;
384;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.00838585576135, 0.5, 0.5, 7666.690414943873, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09643101875496596, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03552224003344216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;36.694291200023144;91.45770950010046;
385;[29.588561899764255, 1037.7979067476945, 119.46904724435059];[-29.588561899764255, -1037.7979067476945, -119.46904724435059];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.508523283685447, 0.5, 0.5, 13760.129927389124, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0007385897466727271, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.26864840340883234, -1.4915974435520756, -6.428768487938898, 0.6723896729378311, -0.4, -3.491476716314553, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.04123829781593791];0.9822763741626014;8.213733300101012;91.45770950010046;
386;[nan, nan, nan];;False;False;[1.0, 7.308473324938108, 1.7971541260821216, 1.0, 1.0, 11.519350045396722, 0.5, 0.5, 14653.827908836249, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.00482204629156273, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.01603519248019209, 0.5027786869634914, 0.0, 0.0389489621320617, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;86.97286749992054;48.414384400006384;
387;[18.182838946092307, 1966.1762917959206, 104.59772672444223];[-18.182838946092307, -1966.1762917959206, -104.59772672444223];True;False;[1.0, 2.0006909777797564, 1.43691342846249, 1.0, 1.0, 11.508523283685447, 0.5, 0.5, 9897.77347272509, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0014065689552717588, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.00032909724439580544, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.39428152763532154, -0.6369827751082111, -6.220654122213265, -3.3306690738754696e-16, -0.4, -12.639091276328479, -12.639091276328479, -14.0, -1.0, -0.5, 0.0, -1.0, -0.5, 0.0, -0.12268684482482134];0.39428152763532154;25.374554799986072;48.414384400006384;
388;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 10.925218131256727, 0.5, 0.5, 14665.500693042723, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0085335551566947, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03552224003344216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;29.97643939999398;48.414384400006384;
389;[19.590370383434063, 1720.291469428012, 105.01624758396915];[-19.590370383434063, -1720.291469428012, -105.01624758396915];True;True;[1.0, 2.0, 1.4493337207564867, 1.0, 0.0, 11.00838585576135, 0.5, 0.5, 14594.85557045455, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0012870269734384767, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.00016229518170533393, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[-0.1275050218251872, -0.700552858514996, -7.00996847026991, -3.3306690738754696e-16, -0.4, -9.759329558097651, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.11484447746570448];0.0;24.339514999999665;48.414384400006384;
390;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 17.786826714696378, 0.5986285211488868, 0.5, 18014.36765773999, 10601.27062737169, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05859556436538728, 0.16737717119260387, 0.0, 0.08812291180798296, 0.314858675983567, 0.0, 0.05, 0.5, 0.5, 0.09784782152555477, 0.9006527636153224, 0.0, 0.07258812074382369, 0.7155849893765583, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;62.85967849998269;48.414384400006384;
391;[29.43898525747753, 1056.6380001795042, 119.21719059327091];[-29.43898525747753, -1056.6380001795042, -119.21719059327091];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 10.925218131256727, 0.5, 0.5, 14663.178337070205, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0013215878755512334, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03552224003344216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3255889648951964, -1.476929570104868, -7.01376879799838, 0.6418982002644609, -0.4, -4.074781868743273, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03485184161343935];1.0023390067730966;22.0269333999604;88.0136679999996;
392;[28.569533383975834, 1100.9752937518604, 118.73256097307481];[-28.569533383975834, -1100.9752937518604, -118.73256097307481];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.004406130055179, 0.5, 0.5, 14093.949537674966, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09622076964988502, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0010847669551205807, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4123552060043041, -1.454578609544302, -6.935285582284806, 0.6157089558758428, -0.4, -3.9955938699448215, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.025404828541104152];1.053468990421251;32.86925439990591;88.0136679999996;
393;[29.030110984989133, 1065.666016788533, 119.15886638733247];[-29.030110984989133, -1065.666016788533, -119.15886638733247];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.51936314592408, 0.5, 0.5, 14657.985380415239, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.007397858181959114, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03506919298107639, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.32506075708529636, -1.4770656362957733, -6.417746424896425, 0.6542063934364337, -0.4, -3.48063685407592, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0349103927766482];1.0141775432983784;7.598476200015284;88.0136679999996;
394;[28.379627897376395, 1111.6055633593046, 118.61723077452973];[-28.379627897376395, -1111.6055633593046, -118.61723077452973];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.00838585576135, 0.5, 0.5, 14594.835802950589, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09649557838425211, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.015774755796873124, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4333415143252193, -1.449172542119962, -6.931333518160773, 0.6090352248065989, -0.4, -3.9916141442386497, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.023169769870822643];1.0655465090026408;25.053683200036176;88.0136679999996;
395;[18.211053733923865, 2770.076856729377, 105.83634246639622];[-18.211053733923865, -2770.076856729377, -105.83634246639622];True;False;[1.0, 7.340846157897228, 1.306827295331272, 1.0, 1.0, 20.341840656674492, 0.6860010994622892, 0.5, 8474.542375982597, 1486.9303497429237, 10500.0, 0.0, 3.0, 1.0, 0.04716939353861105, 0.004563650171225309, 0.5770174197982127, 0.0, 0.09431123933175001, 0.16310448942869205, 0.0, 0.05, 0.5, 0.5, 0.05312553265687286, 0.8600907085105773, 0.0, 0.004341120494340001, 0.0, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[0.3862264947198657, -0.41957866717768777, 230.1506239284011, 0.0, -0.21399890053771087, -12.66504462452395, -9.898765721698505, -14.0, -0.42298258020178725, -0.836895510571308, 0.0, -0.13990929148942266, -1.0, 0.0, -0.16292235771194835];230.53685042312097;13.158154199947603;88.0136679999996;
396;[25.556110595017657, 1177.0886020196779, 118.57913290758044];[-25.556110595017657, -1177.0886020196779, -118.57913290758044];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 20.66497393333287, 0.5, 0.5, 4825.317728904427, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.047787674544688664, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.01867731614405885, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3268550905005183, -1.4766034164867399, 4.823470288395331, 0.7694726863884809, -0.4, 5.66497393333287, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.034711545375201824];11.619483543992402;6.4244813999393955;70.41696499998216;
397;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.505291729237467, 0.5, 0.5, 14667.642682353926, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09643101875496596, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03552224003344216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;40.43238829995971;70.41696499998216;
398;[28.379425499157612, 1111.6171280683313, 118.61710534847636];[-28.379425499157612, -1111.6171280683313, -118.61710534847636];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.00838585576135, 0.5, 0.5, 14594.85557045455, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09647681261646063, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0158112678803044, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4333644264089562, -1.4491666399732976, -6.931333518160766, 0.6090278470674235, -0.4, -3.9916141442386497, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.023167340107164924];1.0655596135835448;26.68518279993441;70.41696499998216;
399;[28.386779108896288, 1103.0469064315926, 118.73959530441351];[-28.386779108896288, -1103.0469064315926, -118.73959530441351];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.390522535430984, 0.5, 0.5, 14665.500693042723, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09470572092714168, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0004625390473802116, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4039650961365666, -1.4567398996077559, -6.54839718134947, 0.6259367866126455, -0.4, -3.609477464569016, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.02630373466096292];1.056205617410175;31.18087729997933;70.41696499998216;
400;[28.379425502259508, 1111.6171281034458, 118.61710534584938];[-28.379425502259508, -1111.6171281034458, -118.61710534584938];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.00838585576135, 0.5, 0.5, 15426.812603009945, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09647681261646063, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0158112678803044, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.43336442647852724, -1.449166639955379, -6.931333518160709, 0.609027846823271, -0.4, -3.9916141442386497, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.023167340099788825];1.0655596134015872;26.12247520009987;70.41696499998216;
401;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.010273438990847, 0.5, 0.5, 14653.521361943585, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.004817826496517592, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03594469866682755, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;47.56004140002187;32.388029300025664;
402;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.504326038166566, 0.5, 0.5, 13714.652812580754, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.097089842946465, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;59.422598500037566;32.388029300025664;
403;[27.613621866606852, 1100.7344900643911, 118.96701683652978];[-27.613621866606852, -1100.7344900643911, -118.96701683652978];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 14.269313955976932, 0.5, 0.5, 10043.632493845296, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05352514933776867, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0004494797614366747, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.31792620097448143, -1.4789034960464258, -3.4447617442350484, 0.702887727782644, -0.4, -0.7306860440230682, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03570250707070832];1.0565164358278336;37.41054349998012;32.388029300025664;
404;[29.438817787130013, 1056.6457350520993, 119.21711273605806];[-29.438817787130013, -1056.6457350520993, -119.21711273605806];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 10.925218131256727, 0.5, 0.5, 14624.418099697043, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0013334929393997547, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03552224003344216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3256047398972184, -1.4769255064685578, -7.0137687979984085, 0.6418940312937773, -0.4, -4.074781868743273, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.034850093171672536];1.0023488643626681;25.13135409995448;32.388029300025664;
405;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.01714338779205, 0.5, 0.5, 13502.35211969335, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0012870269734384767, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.00010208134279325044, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;39.29258090001531;32.388029300025664;
406;[nan, nan, nan];;False;False;[1.0, 9.165402498817294, 1.8, 0.0, 0.0, 22.022322913698865, 0.5, 0.5, 19999.990583590014, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09915752634488663, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.1, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;42.99698629998602;88.09782929997891;
407;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.00838585576135, 0.5, 0.5, 14598.88736393836, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06940117961952225, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.016625245740836986, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;45.79104709997773;88.09782929997891;
408;[29.557316613007426, 1039.4028936211648, 119.45071065556982];[-29.557316613007426, -1039.4028936211648, -119.45071065556982];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.504064923933022, 0.5, 0.5, 13729.035088787296, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0007385897466727271, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0025466078609089025, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2720761517037342, -1.490714456505838, -6.4333001912445695, 0.6711831995703816, -0.4, -3.495935076066978, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.04084953020337878];0.9841088814774946;9.333382799988613;88.09782929997891;
409;[29.584976155816065, 1038.0559942039686, 119.4658425753297];[-29.584976155816065, -1038.0559942039686, -119.4658425753297];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.50397088361446, 0.5, 0.5, 13711.356330671555, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.001196113516890227, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 6.0765501591935256e-06, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2693171531150327, -1.4914251738061783, -6.433395768593405, 0.6720793477941878, -0.4, -3.4960291163855395, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.04116240582951025];0.9825589067387307;8.709558899980038;88.09782929997891;
410;[29.600847377471098, 1037.2840742373705, 119.47452346000719];[-29.600847377471098, -1037.2840742373705, -119.47452346000719];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.50397088361446, 0.5, 0.5, 13711.549664901817, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2677333920257663, -1.4918331502402342, -6.4333957685933445, 0.6725947846793032, -0.4, -3.4960291163855395, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.04134217090672243];0.981670347611792;6.812897700001486;88.09782929997891;
411;[27.311158074283217, 1253.1421304421615, 118.27340361733005];[-27.311158074283217, -1253.1421304421615, -118.27340361733005];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 11.50397088361446, 0.5, 0.5, 8421.724870067188, 4868.083908297083, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05277309814422407, 0.0, 0.0, 0.05, 0.48823310928731045, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.974506899485835, -1.4081104017163681, -5.915585981414781, 0.6153728432396519, -0.4, -11.608249584121134, -11.608249584121134, -14.0, -1.0, -0.5117668907126895, 0.0, -1.0, -0.5, 0.0, 0.018598790967769174];1.608478533693256;13.483210099977441;90.24065940000582;
412;[29.591097383747357, 1037.7581128068182, 119.46919206422899];[-29.591097383747357, -1037.7581128068182, -119.46919206422899];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.50397088361446, 0.5, 0.5, 13711.939799604157, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0007385897466727271, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.26870606297725796, -1.4915825904626314, -6.433395768593353, 0.6722782347464007, -0.4, -3.4960291163855395, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.04123175357390285];0.9822160512975615;8.509645799989812;90.24065940000582;
413;[nan, nan, nan];;False;False;[1.0, 3.792561914114222, 1.8, 1.0, 0.0, 15.75224244992924, 0.5, 0.5, 11854.628334441131, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08888810485656712, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07317520130646853, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;59.61405159998685;90.24065940000582;
414;[29.05746565230706, 1064.514720879404, 119.17062624448366];[-29.05746565230706, -1064.514720879404, -119.17062624448366];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.505325596937494, 0.5, 0.5, 14172.645600001946, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.00472982690065173, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03616866382929897, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3231677394001098, -1.4775532771464253, -6.432018873406395, 0.654548633551179, -0.4, -3.494674403062506, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03512033671561854];1.0128367096669073;8.699709200067446;90.24065940000582;
